4c0e115bc700c9b6ce42a3dd,4f892dbee4b0202c05fd808a,1635.4069422614189
4c0e115bc700c9b6ce42a3dd,4b6d75aff964a520bc752ce3,2759.942552710261
4c0e115bc700c9b6ce42a3dd,4dad7b5e316a21694cd5a387,1371.673978964803
4c0e115bc700c9b6ce42a3dd,4bb871ef1261d13a669fe898,1804.52450771691
4c0e115bc700c9b6ce42a3dd,504c7b1ee4b0a3d4a12cef7f,135.0260955035045
4b8cf019f964a52079e132e3,4c684102607ad13a1417a82b,701.6834742942067
4b8cf019f964a52079e132e3,50c72bc5e4b0650838b20633,540.5454639916402
4b8cf019f964a52079e132e3,4f892dbee4b0202c05fd808a,2119.1202816827035
4b8cf019f964a52079e132e3,4bd9c61cd2cbc9289fcfd1ad,46.69339790261095
4b8cf019f964a52079e132e3,4c46eb0a1ddec9289cb49b32,113.22962347792831
4bed1e076e8c20a191e76f61,4c528f79f31a9c740cfa82ea,993.220150088748
4bed1e076e8c20a191e76f61,4bd9a2a767b49c74d2952214,1527.9105766555745
4bed1e076e8c20a191e76f61,4d6ca943129a6ea87ed2e755,827.2606387302191
4bed1e076e8c20a191e76f61,4b549fe8f964a52069c327e3,1427.860187986571
4bed1e076e8c20a191e76f61,4ba0b957f964a520887937e3,842.967332543465
4f892dbee4b0202c05fd808a,4dad7b5e316a21694cd5a387,356.42232422341266
4f892dbee4b0202c05fd808a,4d18e83b6d103704b0b342bd,280.56741638155154
4f892dbee4b0202c05fd808a,4c0bf401bbc676b0a2514cd5,142.08882841537184
4f892dbee4b0202c05fd808a,4b6d75aff964a520bc752ce3,3902.948210777046
4f892dbee4b0202c05fd808a,4c7556dbb474a1cdacf9b8bf,303.4675446959704
4b6d75aff964a520bc752ce3,4b6ff98df964a520fa012de3,8.387813614007536
4b6d75aff964a520bc752ce3,4c666233e75ac928be6cf7da,107.8118149781006
4b6d75aff964a520bc752ce3,4d15b25f25cda143a9786bd6,179.94369409770331
4b6d75aff964a520bc752ce3,4f892dbee4b0202c05fd808a,3902.948210777046
4b6d75aff964a520bc752ce3,4ce9209e0f196dcbd6f949ae,158.8492508100776
4dad7b5e316a21694cd5a387,4f892dbee4b0202c05fd808a,356.42232422341266
4dad7b5e316a21694cd5a387,4f25511ce4b04f6e6a110d1b,343.64061572304064
4dad7b5e316a21694cd5a387,4c0bf401bbc676b0a2514cd5,287.83335002516515
4dad7b5e316a21694cd5a387,4d18e83b6d103704b0b342bd,593.2102827023417
4dad7b5e316a21694cd5a387,4b6d75aff964a520bc752ce3,3821.1363323046767
4bb871ef1261d13a669fe898,4f892dbee4b0202c05fd808a,1837.5679975010232
4bb871ef1261d13a669fe898,4d8368b55ad3a0934edeb9fd,331.70425605510184
4bb871ef1261d13a669fe898,4b6d75aff964a520bc752ce3,2391.2058433039856
4bb871ef1261d13a669fe898,4dad7b5e316a21694cd5a387,1932.627918051187
4bb871ef1261d13a669fe898,4bf54122706e20a17935aa98,766.3869923557556
504c7b1ee4b0a3d4a12cef7f,4f892dbee4b0202c05fd808a,1660.7143051851015
504c7b1ee4b0a3d4a12cef7f,526a5c75498eebe69656a206,115.42588861840588
504c7b1ee4b0a3d4a12cef7f,4d5a7986e092a35d4c150b0c,970.3632075980814
504c7b1ee4b0a3d4a12cef7f,4b6d75aff964a520bc752ce3,2862.207843401978
504c7b1ee4b0a3d4a12cef7f,4bb871ef1261d13a669fe898,1933.9536364435567
4c684102607ad13a1417a82b,4b8cf019f964a52079e132e3,701.6834742942067
4c684102607ad13a1417a82b,57f781ed498e5fcfddc8ed93,337.25267955120734
4c684102607ad13a1417a82b,4c0a1193a1b32d7fadc498f0,450.9795407726654
4c684102607ad13a1417a82b,4f892dbee4b0202c05fd808a,2819.406983766516
4c684102607ad13a1417a82b,4fc242e5e4b0730dec7adde9,159.56071689826044
50c72bc5e4b0650838b20633,4bdc5621fed22d7f6fb157c9,165.74629249986097
50c72bc5e4b0650838b20633,4b8cf019f964a52079e132e3,540.5454639916402
50c72bc5e4b0650838b20633,4c684102607ad13a1417a82b,1234.8400719812728
50c72bc5e4b0650838b20633,4c3266e6213c2d7f2a6c355d,19.712625992385505
50c72bc5e4b0650838b20633,4c0e8e8e5ab6c9b657f6effe,139.6144712131854
4bd9c61cd2cbc9289fcfd1ad,4b8cf019f964a52079e132e3,46.69339790261095
4bd9c61cd2cbc9289fcfd1ad,4c684102607ad13a1417a82b,740.8441768595167
4bd9c61cd2cbc9289fcfd1ad,4bdc5621fed22d7f6fb157c9,503.4827149006743
4bd9c61cd2cbc9289fcfd1ad,4ce552543598b1f7bf6a678d,48.17000303598534
4bd9c61cd2cbc9289fcfd1ad,4c46eb0a1ddec9289cb49b32,92.21181593297695
4c46eb0a1ddec9289cb49b32,4b8cf019f964a52079e132e3,113.22962347792831
4c46eb0a1ddec9289cb49b32,4c684102607ad13a1417a82b,810.0963493218319
4c46eb0a1ddec9289cb49b32,50c72bc5e4b0650838b20633,427.96204503739534
4c46eb0a1ddec9289cb49b32,4c0a1193a1b32d7fadc498f0,429.5131064293358
4c46eb0a1ddec9289cb49b32,4c6e9ef2d5c3a1cd4dc0c82b,134.674801235851
4c528f79f31a9c740cfa82ea,4d6ca943129a6ea87ed2e755,522.1318198531344
4c528f79f31a9c740cfa82ea,4cf4c51de3b9a093d9865053,515.2474884120138
4c528f79f31a9c740cfa82ea,4c2ef2cd3896e21eac2ce390,782.3082008380875
4c528f79f31a9c740cfa82ea,4bd9a2a767b49c74d2952214,1986.560178348523
4c528f79f31a9c740cfa82ea,4b549fe8f964a52069c327e3,1968.9092308623865
4bd9a2a767b49c74d2952214,4b549fe8f964a52069c327e3,175.06477300727911
4bd9a2a767b49c74d2952214,4c7916a22d3ba14396e48cd0,42.973423259512664
4bd9a2a767b49c74d2952214,4c2636165c5ca5935bb145fe,97.62123590031604
4bd9a2a767b49c74d2952214,4de201a9b0fb2671487b9a0e,73.39539104500678
4bd9a2a767b49c74d2952214,4d39a698687ca35d77a181c4,81.73926671874936
4d6ca943129a6ea87ed2e755,4ba0b957f964a520887937e3,24.18332989358986
4d6ca943129a6ea87ed2e755,4cf4c51de3b9a093d9865053,8.459743900721564
4d6ca943129a6ea87ed2e755,4c528f79f31a9c740cfa82ea,522.1318198531344
4d6ca943129a6ea87ed2e755,4c2ef2cd3896e21eac2ce390,366.033141734024
4d6ca943129a6ea87ed2e755,4d470ce1e198721e287dd58b,3.2542570318607558
4b549fe8f964a52069c327e3,4bd9a2a767b49c74d2952214,175.06477300727911
4b549fe8f964a52069c327e3,4c741383d8948cfa3dfa63da,17.093959962331756
4b549fe8f964a52069c327e3,4c230829497cb7137d0e6dd8,29.113378462513662
4b549fe8f964a52069c327e3,4de201a9b0fb2671487b9a0e,228.40999385447117
4b549fe8f964a52069c327e3,4c2636165c5ca5935bb145fe,216.57474861528684
4ba0b957f964a520887937e3,4c2ef2cd3896e21eac2ce390,364.5504518385619
4ba0b957f964a520887937e3,4cf4c51de3b9a093d9865053,23.194049849465863
4ba0b957f964a520887937e3,4c528f79f31a9c740cfa82ea,503.2715849930305
4ba0b957f964a520887937e3,4d470ce1e198721e287dd58b,22.340149041495124
4ba0b957f964a520887937e3,4b5012c1f964a520401c27e3,90.80429604563172
4d18e83b6d103704b0b342bd,4f892dbee4b0202c05fd808a,280.56741638155154
4d18e83b6d103704b0b342bd,4dad7b5e316a21694cd5a387,593.2102827023417
4d18e83b6d103704b0b342bd,4c7556dbb474a1cdacf9b8bf,161.1386734468273
4d18e83b6d103704b0b342bd,4b6d75aff964a520bc752ce3,4145.684929081467
4d18e83b6d103704b0b342bd,4c0bf401bbc676b0a2514cd5,306.4568619393337
4c0bf401bbc676b0a2514cd5,4f892dbee4b0202c05fd808a,142.08882841537184
4c0bf401bbc676b0a2514cd5,4dad7b5e316a21694cd5a387,287.83335002516515
4c0bf401bbc676b0a2514cd5,4f25511ce4b04f6e6a110d1b,211.60022663739645
4c0bf401bbc676b0a2514cd5,4c7556dbb474a1cdacf9b8bf,249.86511346963613
4c0bf401bbc676b0a2514cd5,4d18e83b6d103704b0b342bd,306.4568619393337
4c7556dbb474a1cdacf9b8bf,4f892dbee4b0202c05fd808a,303.4675446959704
4c7556dbb474a1cdacf9b8bf,4dad7b5e316a21694cd5a387,525.2914900342005
4c7556dbb474a1cdacf9b8bf,4d18e83b6d103704b0b342bd,161.1386734468273
4c7556dbb474a1cdacf9b8bf,4c0bf401bbc676b0a2514cd5,249.86511346963613
4c7556dbb474a1cdacf9b8bf,4ebaa2268b818968846e8bea,50.29474974902327
4b6ff98df964a520fa012de3,4b6d75aff964a520bc752ce3,8.387813614007536
4b6ff98df964a520fa012de3,4c666233e75ac928be6cf7da,102.81408660381146
4b6ff98df964a520fa012de3,4d15b25f25cda143a9786bd6,179.007414159066
4b6ff98df964a520fa012de3,4f892dbee4b0202c05fd808a,3895.4004352096304
4b6ff98df964a520fa012de3,5257b21a11d2d78a7c0f745f,148.7038721266606
4c666233e75ac928be6cf7da,4b6d75aff964a520bc752ce3,107.8118149781006
4c666233e75ac928be6cf7da,4b6ff98df964a520fa012de3,102.81408660381146
